评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
同胞们，请注意现在韩国，日本，甚至越南，印度，都在有组织的偷窃中国文化，在油管上面混淆视听，大放厥词，也希望看到这条的同胞们，站起来！一起抵抗！举报，澄清，据理力争，与贼人斗争到底！打赢这场文化战！微博，小红书，快看漫画，抖音等等已经被贼人资本注入资金，而且买了大量水军，进入中国混淆视听，而且伺机借着交流的幌子偷取中国文化，中医药，汉服，传统节日，美食，技艺，甚至历史都在被大量偷取！！大家去油管看看，能被气死，同胞们，我们要守卫我们的文化！！这也是一场战争！星星之火可以燎原，现在该我们守护我们的后人了！！看到偷取中国文化的视频请举报，评论澄清！不要做沉默的大多数！三人成虎，人言可畏！一旦贼人成功，一代一代洗脑，未来将没有人知道真相！我们要团结起来，共抗外敌！,2022-02-27 13:05:36,4,评论,同胞们，请注意现在韩国，日本，甚至越南，印度，都在有组织的偷窃中国文化，在油管上面混淆视听，大放厥词，也希望看到这条的同胞们，站起来！一起抵抗！举报，澄清，据理力争，与贼人斗争到底！打赢这场文化战！微博，小红书，快看漫画，抖音等已经被贼人资本注入资金，而且买了大量水军，进入中国混淆视听，而且伺机借着交流的幌子偷取中国文化，中医药，汉服，传统节日，美食，技艺，甚至历史都在被大量偷取！大家去油管看，能被气死，同胞们，我们要守卫我们的文化！这也是一场战争！星之火可以燎原，现在该我们守护我们的后人了！看到偷取中国文化的视频请举报，评论澄清！不要做沉默的大多数！三人成虎，人言可畏！一旦贼人成功，一代洗脑，未来将没有人知道真相！我们要团结起来，共抗外敌！,0.0125
斯密达：这个我承认是中国的（我们想偷但学不会）,2022-03-11 16:23:23,5,评论,斯密达：这个我承认是中国的（我们想偷但学不会）,0.3038
真漂亮,2022-03-11 11:09:08,4,评论,真漂亮,0.9793
注意安全,2022-03-11 10:57:55,4,评论,注意安全,0.6885
非物质文化    遗产！！！！！！！,2022-03-11 03:22:13,5,评论,非物质文化 遗产！,0.8892
😂😂不知道为什么感觉如果是晚上穿个红色的在湖中间。,2022-03-11 02:20:50,5,评论,😂不知道为什么感觉如果是晚上穿个红色的在湖中间。,0.1935
大家真的需要去多多了解一下我们的非物质文化遗产 就是因为我们大多数年轻人对那些没有兴趣 那一个又一个的文化遗产面临失传可以关注中国非物质文化遗产网站，在当中可以查到当地任何的非遗,2022-03-04 18:37:40,5,评论,大家真的需要去多了解一下我们的非物质文化遗产 就是因为我们大多数年轻人对那些没有兴趣 那一个又一个的文化遗产面临失传可以关注中国非物质文化遗产网站，在当中可以查到当地任何的非遗,0.9759
虽然我觉得这种事情肯定会遭受非议，但对于整个国家来说，需要个别人的独行来丰富文化精神，来创造内涵,2022-03-04 06:08:55,5,评论,虽然我觉得这种事情肯定会遭受非议，但对于整个国家来说，需要个别人的独行来丰富文化精神，来创造内涵,0.9398
独竹漂为什么有两个竹子啊,2022-03-11 16:27:54,4,评论,独竹漂为什么有两个竹子啊,0.2279
另一个做桨,2022-03-11 17:59:13,6,回复,另一个做桨,0.5754
我们要申遗了思密达[doge],2022-03-11 13:55:10,6,评论,我们要申遗了思密达,0.3432
会玩悠悠球嘛，来一个,2022-03-11 12:49:58,4,评论,会玩悠球嘛，来一个,0.7791
淋雨容易生病啊小姐姐,2022-03-11 10:29:00,5,评论,淋雨容易生病啊小姐,0.1023
吃得太饱了。日子过得太好了。我发现近几年网络上各种非遗。就离谱,2022-03-06 07:00:36,5,评论,吃得太饱了。日子过得太好了。我发现近几年网络上各种非遗。就离谱,0.9661
没有不尊重的意思，我看着有点瘆得慌[脸红],2022-02-26 07:59:24,4,评论,没有不尊重的意思，我看着有点瘆得慌,0.0913
牛掰,2022-03-10 22:24:30,3,评论,牛掰,0.89
一个公园管理正在赶来的路上，禁止下河游泳[doge],2022-03-10 02:13:52,3,评论,一个公园管理正在赶来的路上，禁止下河游泳,0.5958
非遗现在是研究课题这个可以搞,2022-03-08 01:59:32,4,评论,非遗现在是研究课题这个可以搞,0.8022
意义呢？知道了能咋的，弄什么噱头，自己干好自己的活得了。啥都要上升到世界。,2022-03-06 04:38:06,5,评论,意义呢？知道了能咋的，弄什么噱头，自己干好自己的活得了。啥都要上升到世界。,0.0375
中国🇨🇳,2022-03-02 10:53:49,2,评论,中国🇨🇳,0.579
这个是真厉害,2022-03-01 15:32:29,2,评论,这个是真厉害,0.8649
论如何把一个音乐弄得令人讨厌那就是干啥都给他配这个音乐[汤圆],2022-02-24 21:42:53,5,评论,论如何把一个音乐弄得令人讨厌那就是干啥都给他配这个音乐,0.2358
吓人，跟个唱戏的女鬼从水里爬出来一样,2022-02-27 12:08:54,5,评论,吓人，跟个唱戏的女鬼从水里爬出来一样,0.1171
跑起来，滚竹筒，想试试[墨镜],2022-03-11 14:21:55,2,评论,跑起来，滚竹筒，想试,0.8444
UP注意防寒和防韩啊[doge],2022-03-11 14:13:29,5,评论,UP注意防寒和防韩啊,0.6057
心之所愿，无所不成。,2022-03-11 12:52:07,5,评论,心之所愿，无所不成。,0.9228
加油,2022-03-11 12:20:14,5,评论,加油,0.9596
致敬致敬[支持],2022-03-11 11:47:05,4,评论,致敬,0.9891
我也想学，姐姐能带我一个吗。。。,2022-03-10 23:03:08,4,评论,我也想学，姐能带我一个吗。,0.6068
中国的脊梁！,2022-03-10 02:17:16,4,评论,中国的脊梁！,0.7868
呜呜up加油,2022-03-10 01:20:09,5,评论,呜up加油,0.968
这不是韩国的文化吗，中国就知道偷[doge],2022-03-01 03:47:13,5,评论,这不是韩国的文化吗，中国就知道偷,0.0233
注意安全切记,2022-03-11 14:49:10,5,评论,注意安全切记,0.2892
支持高中英语报纸上报道过，特别棒！,2022-03-11 12:39:23,4,评论,支持高中英语报纸上报道过，特别棒！,0.9949
姐姐加油！,2022-03-10 22:10:22,3,评论,姐加油！,0.9775
加油！,2022-03-10 21:50:00,3,评论,加油！,0.9475
看多了成品精良的成片，觉得这种也很打动人心也有一种美,2022-03-10 21:12:29,5,评论,看多了成品精良的成片，觉得这种也很打动人心也有一种美,0.9972
@澜攺,2022-03-10 03:23:34,2,评论,@澜攺,0.8573
恐怖片,2022-03-10 03:02:28,4,评论,恐怖片,0.3062
加油,2022-03-10 02:23:29,3,评论,加油,0.9596
助力每一个梦想！,2022-03-09 18:10:40,3,评论,助力每一个梦想！,0.99
上大学时候，我也看见有同学在湖里yl用一根竹子飘,2022-03-09 16:11:30,5,评论,上大学时候，我也看见有同学在湖里yl用一根竹子飘,0.2437
怎么拍摄的,2022-03-08 23:56:42,4,评论,怎么拍摄的,0.278
加油,2022-03-08 02:08:14,5,评论,加油,0.9596
我们大学开了独竹漂的课程，民族体育项目呀,2022-02-28 00:40:51,5,评论,我们大学开了独竹漂的课程，民族体育项目呀,0.7696
为什么配这么诡异的音乐？ 闹鬼了？,2022-03-06 09:40:20,5,评论,为什么配这么诡异的音乐？ 闹鬼了？,0.0047
就这技术，你找遍所有小西八和所有小八嘎你也找不出个能做到的[Hiiro二周年_好耶][Hiiro二周年_好耶],2022-03-11 15:00:16,5,评论,就这技术，你找遍所有小西八和所有小八嘎你也找不出个能做到的,0.3405
风雨彩虹，铿锵玫瑰；平凡者，皆不平凡；未来可期！,2022-03-11 12:39:06,5,评论,风雨彩虹，铿锵玫瑰；平凡者，皆不平凡；未来可期！,0.9611
好棒！,2022-03-10 23:27:58,3,评论,好棒！,0.9946
不懂就问，一根竹子怎么在水里撑起一个人,2022-03-10 22:59:11,5,评论,不懂就问，一根竹子怎么在水里撑起一个人,0.3137
[辣眼睛]所以说厉害啊 外国人又要疑惑🤔中国的轻功了,2022-03-11 10:25:26,5,回复,所以说厉害啊 外国人又要疑惑🤔中国的轻功了,0.1745
回复 @初としお :浮力跟排水量挂钩，一根竹子的排水量才多少，我不理解,2022-03-11 10:30:39,5,回复,回复 @初としお :浮力跟排水量挂钩，一根竹子的排水量才多少，我不理解,0.2856
我两百斤能玩这个项目吗[doge],2022-03-10 16:46:31,5,评论,我两百斤能玩这个项目吗,0.3388
咱偷偷先申遗了在晒出来好么,2022-03-10 13:16:05,4,评论,咱偷先申遗了在晒出来好么,0.455
加油,2022-03-10 03:11:41,3,评论,加油,0.9596
是不是这衣服不好平衡的问题？,2022-03-10 00:24:06,2,评论,是不是这衣服不好平衡的问题？,0.0299
注意身体,2022-03-10 00:13:56,3,评论,注意身体,0.8541
支持！但是也要注意自身安全[大哭],2022-03-09 20:18:55,5,评论,支持！但是也要注意自身安全,0.8021
加油,2022-03-09 20:14:38,3,评论,加油,0.9596
赶紧回家换衣服吧，别感冒了。小可爱。,2022-03-09 20:03:09,4,评论,赶紧回家换衣服吧，别感冒了。小可爱。,0.8808
助力每一个梦想,2022-03-09 19:27:49,4,评论,助力每一个梦想,0.9923
我去，原来真的可以做到这样，武侠没有骗人,2022-03-09 19:20:35,6,评论,我去，原来真的可以做到这样，武侠没有骗人,0.3751
加油,2022-03-09 19:18:10,3,评论,加油,0.9596
有没有考虑弄个亚克力透明的管子试试，这样更能吸引目光,2022-03-09 17:33:05,4,评论,有没有考虑弄个亚克力透明的管子试，这样更能吸引目光,0.5632
水袖再长点，我直接跪地上看[藏狐],2022-03-09 17:13:47,4,评论,水袖再长点，我直接跪地上看,0.2524
加油😊,2022-03-09 16:42:15,3,评论,加油😊,0.9399
加油,2022-03-08 21:16:38,5,评论,加油,0.9596
加油😊,2022-03-08 00:58:21,3,评论,加油😊,0.9399
加油姑娘,2022-03-05 18:28:45,3,评论,加油姑娘,0.9247
有些东西该失传还是让它失传吧，这种东西没有意义了,2022-02-27 22:49:15,5,评论,有些东西该失传还是让它失传吧，这种东西没有意义了,0.0108
担心韩国人来偷的朋友们不用担心了，韩国屁大点国家根本弄不出这个[狗子],2022-02-27 20:11:14,5,评论,担心韩国人来偷的朋友们不用担心了，韩国屁大点国家根本弄不出这个,0.0182
刷楚人美的是脑子不好使吗？[给心心],2022-02-27 00:13:33,5,评论,刷楚人美的是脑子不好使吗？,0.1383
下雨了，衣服沾水变重，竹竿也更滑了,2022-03-11 12:12:06,4,评论,下雨了，衣服沾水变重，竹竿也更滑了,0.5158
三连,2022-03-10 20:25:32,2,评论,三连,0.4116
不要感冒了(›´ω`‹),2022-03-10 20:14:51,2,评论,不要感冒了(›´ω`‹),0.1303
摄像大哥，你也是，保重身体。,2022-03-10 13:01:25,3,评论,摄像大哥，你也是，保重身体。,0.9271
吓我一跳，我以为是楚人美[doge],2022-03-10 12:31:33,5,评论,吓我一跳，我以为是楚人美,0.7603
[doge][脱单doge][妙啊],2022-03-10 11:16:22,5,评论,,0.5678
没有美的感觉   下雨跟美不配    对于努力肯定但是美否定   来自一个普通人的评论      增加一个评论,2022-03-10 05:30:07,4,评论,没有美的感觉 下雨跟美不配 对于努力肯定但是美否定 来自一个普通人的评论 增加一个评论,0.0707
@小阁楼老猫,2022-03-09 22:51:10,2,评论,@小阁楼老猫,0.845
助力每一个梦想,2022-03-09 22:01:47,2,评论,助力每一个梦想,0.9923
明明是韩国的[傲娇],2022-03-09 18:31:38,4,评论,明是韩国的,0.4836
好神奇啊！,2022-03-09 18:25:04,5,评论,好神奇啊！,0.94
好浪漫呀,2022-03-09 10:47:10,3,评论,好浪漫呀,0.9664
一定要注意身体！,2022-03-09 00:20:36,6,评论,一定要注意身体！,0.9177
加油！,2022-03-08 04:18:18,4,评论,加油！,0.9475
助力每一个梦想,2022-03-05 17:06:15,3,评论,助力每一个梦想,0.9923
一苇渡江,2022-03-05 16:58:51,5,评论,一苇渡江,0.598
有点吓人是怎么回事……[无语],2022-03-05 16:53:07,5,评论,有点吓人是怎么回事…,0.0375
[拥抱][拥抱][拥抱],2022-03-05 16:45:53,5,评论,,0.5678
[支持][支持][支持],2022-03-05 16:42:11,3,评论,,0.5678
就是…偷国有海？？,2022-02-28 13:44:53,5,评论,就是…偷国有海？,0.2379
“白露横江，水光接天。纵一苇之所如，凌万顷之茫然。浩浩乎如冯虚御风，而不知其所止；飘飘乎如遗世独立，羽化而登仙。”苏轼《前赤壁赋》,2022-02-27 20:28:59,5,评论,“白露横江，水光接天。纵一苇之所如，凌万顷之茫然。浩乎如冯虚御风，而不知其所止；飘乎如遗世独立，羽化而登仙。”苏轼《前赤壁赋》,0.7171
我是文化遗产专业的，中国世界级非遗数量第一（42），其余不同级别的非遗数不胜数，在城市化进程加快的21世纪，非遗已经是人们口中的没有意义，非遗的保护与传承更是困难，没有多少年轻人愿意学这些不赚钱的非遗技艺，文化遗产这门专业也鲜有人知……,2022-02-27 14:03:42,3,评论,我是文化遗产专业的，中国世界级非遗数量第一（42），其余不同级别的非遗数不胜数，在城市化进程加快的21世纪，非遗已经是人们口中的没有意义，非遗的保护与传承更是困难，没有多少年轻人愿意学这些不赚钱的非遗技艺，文化遗产这门专业也鲜有人知…,0.7767
配乐挺拉胯,2022-02-27 11:26:53,5,评论,配乐挺拉胯,0.9254
[大哭]看到哭，真的太坚强了！传承精神的伟大！,2022-03-11 00:02:39,3,评论,看到哭，真的太坚强了！传承精神的伟大！,0.9964
小时候在电视上看过比赛，经常是还没开始就有运动员掉下水,2022-03-10 09:26:52,5,评论,小时候在电视上看过比赛，经常是还没开始就有运动员掉下水,0.7962
竹子难找啊！,2022-03-09 21:50:14,5,评论,竹子难找啊！,0.5826
但是......能不能不穿戏服,2022-03-09 16:14:34,5,评论,但是.能不穿戏服,0.244
失误一次就要烘一次衣服[捂脸],2022-03-09 11:30:21,6,评论,失误一次就要烘一次衣服,0.3822
woc，我在桂林看到过,2022-03-09 10:55:03,4,评论,woc，我在桂林看到过,0.7838
加油！,2022-03-08 22:34:58,5,评论,加油！,0.9475
好帅耶，她可是站在一根竹子上耶！！[给心心][给心心][给心心],2022-03-08 22:30:12,4,评论,好帅耶，她可是站在一根竹子上耶！,0.9809
咱这道服化都可以提升起来了,2022-03-08 21:26:23,4,评论,咱这道服化都可以提升起来了,0.824
加油，平常练习还是应该穿救生衣,2022-03-08 14:44:14,4,评论,加油，平常练习还是应该穿救生衣,0.8532
他们说要封号！他们说全城的人都要高考！[笑哭]注意安全，注意驱寒。三连加油。,2022-03-08 06:05:43,5,评论,他们说要封号！他们说全城的人都要高考！注意安全，注意驱寒。三连加油。,0.8439
