评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
确切的说是没有多的接触环境和时间与精力，更多的人是为了生活而工作，忙于生计。传统工艺现在的位置真的很尴尬，一方面是民族骄傲，另一方面只有极少的人来去传承它们,2017-11-11 00:02:41,6,回复,确切的说是没有多的接触环境和时间与精力，更多的人是为了生活而工作，忙于生计。传统工艺现在的位置真的很尴尬，一方面是民族骄傲，另一方面只有极少的人来去传承它们,0.9998
回复 @叁拾蚊:是的,2017-11-11 09:08:08,5,回复,回复 @叁拾蚊:是的,0.0375
现在:现在这东西落伍了，被时代淘汰的东西。戚。100年后:哇(⊙o⊙)哇。这手艺要失传了！要好好保护！都怪国家不重视！,2017-11-10 09:13:20,6,评论,现在:现在这东西落伍了，被时代淘汰的东西。戚。10年后:哇(⊙o⊙)哇。这手艺要失传了！要好保护！都怪国家不重视！,0.0027
中国的：太老旧淘汰了吧！日本的：真素匠人精神惹(ಡωಡ) 看到日本匠人我现在都想笑,2017-11-10 09:27:02,6,回复,中国的：太老旧淘汰了吧！日本的：真素匠人精神惹(ಡωಡ) 看到日本匠人我现在都想笑,0.0013
感觉漆器源于中国应该是常识吧，只是世界上的人不知道而已，而且在这种快节奏时代，老工艺的传承人确实是越来越少了，如果条件允许的话，其实我也很想学这些东西啊(´；ω；`)那可是老祖宗留下来的宝贝,2017-11-03 17:29:09,6,评论,感觉漆器源于中国应该是常识吧，只是世界上的人不知道而已，而且在这种快节奏时代，老工艺的传承人确实是越来越少了，如果条件允许的话，其实我也很想学这些东西啊(´；ω；`)那可是老祖宗留下来的宝贝,0.9999
说吃的，这个里面还真有能吃的东西——鸡蛋清。打埝的时候，为了让彩漆能立起来，里面调的就是鸡蛋清。,2017-11-03 15:09:44,5,评论,说吃的，这个里面还真有能吃的东西—鸡蛋清。打埝的时候，为了让彩漆能立起来，里面调的就是鸡蛋清。,0.9999
行家呀,2017-11-03 15:22:50,6,回复,行家呀,0.6456
华夏文明有这么多年历史总没错了吧,2017-11-10 12:41:50,6,回复,华夏文明有这么多年历史总没错了吧,0.9999
回复 @匠仓TV:23333因为我会做呀。小时候跟着太师父出门给人修补家具，老家具很多都是大漆的。,2017-11-03 15:54:09,5,回复,回复 @匠仓TV:23因为我会做呀。小时候跟着太师父出门给人修补家具，老家具很多都是大漆的。,0.9998
不管什么，我们都要做到最好，命名又怎么样，那只是洋人的称呼，十三亿人呢，自信点，全当家里进了小偷，漆器的发源地连让它重生的勇气都没有，还谈什么发源不发源,2017-11-03 14:07:31,5,评论,不管什么，我们都要做到最好，命名又怎么样，那只是洋人的称呼，十三亿人呢，自信点，全当家里进了小偷，漆器的发源地连让它重生的勇气都没有，还谈什么发源不发源,0.9998
辉煌于日本，不要以此对日本心存芥蒂，他们做错什么了吗，希望发源于的中国越来越好，毕竟是我们的,2017-11-03 07:29:29,6,评论,辉煌于日本，不要以此对日本心存芥蒂，他们做错什么了吗，希望发源于的中国越来越好，毕竟是我们的,0.077
对，有心的话就去学回来啊,2017-11-03 07:31:17,5,回复,对，有心的话就去学回来啊,0.9999
截至2018年底，我国入选联合国教科文组织的非遗名录（含“急需保护名录”和“优秀实践名册”）的项目已达41个，也是目前世界上拥有世界非物质文化遗产数量最多的国家。,2019-02-13 19:06:00,5,评论,截至2018年底，我国入选联合国教科文组织的非遗名录（含“急需保护名录”和“优秀实践名册”）的项目已达41个，也是目前世界上拥有世界非物质文化遗产数量最多的国家。,0.9998
有些人总觉得国家没做事，这些事不是国家做的还是他们那些键盘侠做的？,2019-02-23 17:55:27,6,回复,有些人总觉得国家没做事，这些事不是国家做的还是他们那些键盘侠做的？,0.9986
中国注重效率，日本注重形式。这就是为什么很多明明起源于中国的东西最后被淘汰的原因。老百姓可没那么多闲心思关注艺术。日本就不一样了，日本根本不会去想改进，他只要引入然后本土化，中间的变化微乎其微,2017-12-06 18:02:27,6,评论,中国注重效率，日本注重形式。这就是为什么很多明起源于中国的东西最后被淘汰的原因。老百姓可没那么多闲心思关注艺术。日本就不一样了，日本根本不会去想改进，他只要引入然后本土化，中间的变化微乎其微,0.9999
这就是学的了外部学不了内在吗？唉....重视起来吧我国，现在国内没有战乱不用担心下一秒吃不饱了比起追韩剧日漫不如学一门手艺。,2018-02-21 22:12:39,5,回复,这就是学的了外部学不了内在吗？唉.重视起来吧我国，现在国内没有战乱不用担心下一秒吃不饱了比起追韩剧日漫不如学一门手艺。,0.9996
这就心凉了？是不是还要感同身受一下以后不用阿拉伯数字这个名词了？很多带地名的东西命名并不是原产地，而是将他推广开来的地名，就好比我们吃的夏威夷果也不是原生于夏威夷而是在澳洲，只是在夏威夷开始用于大规模商用。面对一种很正常的命名规则就不要自己脑补加戏了。,2017-11-10 05:37:22,5,评论,这就心凉了？是不是还要感同身受一下以后不用阿拉伯数字这个名词了？很多带地名的东西命名并不是原产地，而是将他推广开来的地名，就好比我们吃的夏威夷果也不是原生于夏威夷而是在澳洲，只是在夏威夷开始用于大规模商用。面对一种很正常的命名规则就不要自己脑补加戏了。,0.0015
这说得很有道理，但是也别忽略了另一种情况:抢。比如棒子国,2017-11-10 07:52:52,6,回复,这说得很有道理，但是也别忽略了另一种情况:抢。比如棒子国,0.9986
(⁎⁍̴̛ᴗ⁍̴̛⁎)毕竟现在有些住在井里的和韩国人开始一样一样了抓起来什么都说计几的计几的2333,2017-11-10 06:19:32,6,回复,(⁎⁍̴̛ᴗ⁍̴̛⁎)毕竟现在有些住在井里的和韩国人开始一样了抓起来什么都说计几的23,0.9989
看标题第一眼以为日本是中国的非物质文化遗产( ´_ゝ｀),2018-07-19 08:11:47,5,评论,看标题第一眼以为日本是中国的非物质文化遗产( ´_ゝ｀),0.0015
【希望日本把抢的中国的文物700万件，珍稀书籍300万册，文件类60多万件。归还中国】-----------------------日本官方国家政府，到今天为止，从未承认过对中国的侵略战争，从来没有承认过。-----------------------我觉得我现在最大的希望，是日本可以把从中国掠夺大约中国有记录的全国好像是日本抢夺中国大小文物【700万件】，文字古书雅乐莎工尺谱及祭孔曲谱等各类书籍【300万册】。-----------------------【其中光北京故宫就有60万件，还都是一级国宝文物！】这还只是官方，民间收藏的还没计算。。。-----------------------还有 中国 被抢 文字书籍 300万册 （文字书籍对一个国家的文化传承太重要了）-----------------------日本专门成立了汉学研究院，直接把中国文化转成日本的对外输出！-----------------------（我个人认为，相对于不会说话的文物摆件，对于中国来说，文化文明的传承，有文字的书籍，更加重要，但日本确抢走了300万册！！！）-------------------------------我已经没什么其它奢望了，就只希望终有一天，日本可以归还中国被抢文物。几百万件国家文物，还有几百万册书籍，归还给中国。----------------------光故宫就60万件文物，就这一个地方哦！日本在中国14年侵略，几百万上千万都有的。-------------------------推荐大家看看这些视频！～～～～～～https://b23.tv/YZqp0L日本抢的中国文物数据如此之大！据不完全统计，日本在中国掠走的文物精略估算至少有700万件。珍稀书籍300万册，文件类60多万件。（直接博物馆图书馆历史文化三城直接被日本夷为平地都很多的，在这些地方的书籍文物被烧被毁的更多！）～～～～～～https://b23.tv/pqi0ey故宫被抢60万件文物。（被运往日本的故宫文物箱数量，只比运台的箱数少90箱，而运到台故宫文物是60万5000多件，都是顶级中国文物）【转】,2021-09-17 03:52:53,4,评论,【希望日本把抢的中国的文物70万件，珍稀书籍30万册，文件类60多万件。归还中国】-日本官方国家政府，到今天为止，从未承认过对中国的侵略战争，从来没有承认过。-我觉得我现在最大的希望，是日本可以把从中国掠夺大约中国有记录的全国好像是日本抢夺中国大小文物【70万件】，文字古书雅乐莎工尺谱及祭孔曲谱等各类书籍【30万册】。-【其中光北京故宫就有60万件，还都是一级国宝文物！】这还只是官方，民间收藏的还没计算。-还有 中国 被抢 文字书籍 30万册 （文字书籍对一个国家的文化传承太重要了）-日本专门成立了汉学研究院，直接把中国文化转成日本的对外输出！-（我个人认为，相对于不会说话的文物摆件，对于中国来说，文化文明的传承，有文字的书籍，更加重要，但日本确抢走了30万册！）-我已经没什么其它奢望了，就只希望终有一天，日本可以归还中国被抢文物。几百万件国家文物，还有几百万册书籍，归还给中国。-光故宫就60万件文物，就这一个地方哦！日本在中国14年侵略，几百万上千万都有的。-推荐大家看这些视频！～htps:/b23.tv/YZqp0L日本抢的中国文物数据如此之大！据不完全统计，日本在中国掠走的文物精略估算至少有70万件。珍稀书籍30万册，文件类60多万件。（直接博物馆图书馆历史文化三城直接被日本夷为平地都很多的，在这些地方的书籍文物被烧被毁的更多！）～htps:/b23.tv/pqi0ey故宫被抢60万件文物。（被运往日本的故宫文物箱数量，只比运台的箱数少90箱，而运到台故宫文物是60万50多件，都是顶级中国文物）【转】,0.002
看的我真的又气又心痛[难过],2021-11-26 23:00:04,5,回复,看的我真的又气又心痛,0.9905
最重要的是争现在谁能把它发扬光大吧。起源问题是一个客观的历史，不会因为谁承认或不承认改变的。如果这门手艺在国内没落在国外蓬勃，即使我们是起源又有什么用呢？顶多是参拜下博物馆里的有限纪念品罢了。,2017-11-11 21:51:28,5,评论,最重要的是争现在谁能把它发扬光大吧。起源问题是一个客观的历史，不会因为谁承认或不承认改变的。如果这门手艺在国内没落在国外蓬勃，即使我们是起源又有什么用呢？顶多是参拜下博物馆里的有限纪念品罢了。,0.9999
