comment,contentposprob,contentnegprob,contentconfi,contentsenti
"('监控看监控让监控发布',)",0.27693,0.72307,0.3846,0
"('监控呢',)",0.136749,0.863251,0.696114,0
"('呼吁全国监控联网入云由国务院设独立单位统一储存管理纪委监委驻派监督破除封建迷信一百来年了中国人不要玄学监控',)",0.440605,0.559395,0.0208783,0
"('这个学校的相关老师和学校领导是什么一个人应该查查',)",0.403351,0.596649,0.103664,0
"('这视频有啥不好意思拿出来的呢估计可能又坏了',)",0.000758653,0.999241,0.998314,0
"('可怕应再细查',)",0.000300316,0.9997,0.999333,0
"('这个标题吓我一跳我以为49个中学生坠楼',)",0.000353469,0.999646,0.999214,0
"('呵呵谁信',)",0.0109979,0.989002,0.97556,0
"('赶紧把监控放出来大家就都放心了',)",0.911356,0.0886442,0.803013,2
"('谁信',)",0.0077922,0.992208,0.982684,0
"('早上还跟妈妈说节日快乐晚上人就没了谁会在母亲节让妈妈痛不欲生监控见不得人',)",0.155794,0.844206,0.653791,0
"('这种通报就别发出来丢人现眼了',)",0.000220013,0.99978,0.999511,0
"('能给家长看看那段缺失的监控吗',)",0.00252141,0.997479,0.994397,0
"('那请问为什么学校不允许家长进去为什么不允许家长看孩子尸体请问可以公开监控吗只是对这三个问题有疑惑恳请解答',)",0.00745183,0.992548,0.983441,0
"('评论区希望得到的结论校园暴力老师体罚谋杀',)",0.00784307,0.992157,0.982571,0
"('那怎么不能看监控呢家长需要一个交代啊',)",0.00787515,0.992125,0.9825,0
"('你说高坠是个人行为这我相信在学校也不可能有人推他下去但是致使一个孩子作出坠楼决定的原因是什么才是大家关心的吧他还在好好的祝母亲节日快乐会脑子一热不活了就算如此他有必要选择在学校坠楼吗动机难以令人信服',)",0.00347961,0.99652,0.992268,0
"('监控为什么这么奇怪为什么不让人家母亲见孩子',)",0.000895191,0.999105,0.998011,0
"('学校为什么不给家长见孩子还直接拉去殡仪馆?这是做了什么事心虚么',)",0.000247688,0.999752,0.99945,0
"('为什么不先通知家长为什么不先通知家长为什么不先通知家长为什么不让看监控为什么不让看监控',)",0.000172771,0.999827,0.999616,0
"('这就结束了作为局外人都想看监控更何况是亲生父母呢',)",0.0318062,0.968194,0.92932,0
"('有监控就行了不要单独那段监控不翼而飞',)",0.0815797,0.91842,0.818712,0
"('你真慢给个真实结果',)",0.000969604,0.99903,0.997845,0
"('那为什么不让家长看监控',)",0.00622195,0.993778,0.986173,0
"('请彻查',)",0.0270027,0.972997,0.939994,0
"('学校就这样把责任撇得干干净净我们关心的疑点只字不提',)",0.136376,0.863625,0.696943,0
"('案件还疑点重重作为官方媒体竟然在这种情况下转发一个教育官媒的案件通报什么时候轮得到教育部门来断案了还要警察和法医干什么',)",0.000142374,0.999858,0.999684,0
"('真的吗我不信',)",0.137585,0.862415,0.694256,0
"('不给看监控说不通直接拉殡仪馆说不通未成年人保护法监护人不是家长吗',)",0.000351708,0.999648,0.999219,0
"('你不配叫人民日报你应该叫官官相护报',)",0.000649354,0.999351,0.998557,0
"('到底是否存在视频缺失提前火化等网络关注的事情如果有请学校回复大家的关切以及原因如果没有请把网络上那些谣言传播引导者抓起来',)",0.00262222,0.997378,0.994173,0
"('美国的3亿美元没有白花呀好多带节奏的你们是真正关心吗?难道只有BBCCNN说的才是真相?',)",0.0305811,0.969419,0.932042,0
"('好好的孩子自己想不开了跳楼了',)",0.693637,0.306363,0.319194,2
"('监控',)",0.580233,0.419767,0.0671842,2
"('这件事已经成为公众关注事件了大家现在的疑问就是孩子出事的监控到底存不存在坠楼视频既然不方便发出来那发别的证据比如救护车进校的监控证明及时抢救电话记录证明先通知了家属而不是先直接拖去了殡仪馆要不然不管真相怎么样单从学校自己处理遗体这一条我就能骂你心里有鬼和没有人性',)",7.35005e-05,0.999927,0.999837,0
"('就这监控在哪有给家属看吗他的爸爸妈妈还不能见他吗让他们怎么办',)",0.000508043,0.999492,0.998871,0
"('不信',)",0.0018947,0.998105,0.99579,0
"('然后监控就坏了',)",0.00129505,0.998705,0.997122,0
"('这是什么狗屁回应',)",1.27957e-05,0.999987,0.999972,0
"('那为什么直接拉走监控为啥不公开',)",0.000994958,0.999005,0.997789,0
"('可是时间的延迟擅自送孩子尸体去殡仪馆的疑点不然父母见孩子尸体的疑点并没有得到答复啊',)",0.00400718,0.995993,0.991095,0
"('鬼才信',)",0.00273115,0.997269,0.993931,0
"('比起营销号我还是更相信人民日报',)",0.911124,0.0888759,0.802498,2
"('你信吗',)",0.0717104,0.92829,0.840644,0
"('第一次见教育局通报的公安局死哪去了',)",0.000232022,0.999768,0.999484,0
"('公布监控比什么都有说服力',)",0.807339,0.192661,0.571865,2
"('个人问题轻生真的吗',)",0.0375847,0.962415,0.916479,0
"('为什么不敢公布监控',)",0.00246511,0.997535,0.994522,0
"('这就结束了作为局外人都想看监控更何况是亲生父母呢',)",0.0318062,0.968194,0.92932,0
"('法医检验家长说的是直接拉去火化了调阅监控家长说的是唯独缺少那段监控全面调查家长说的是学校让学生三缄其口必定有人在说谎',)",0.000629015,0.999371,0.998602,0
"('人民日报也被收买',)",0.577477,0.422523,0.0610602,2
"('监控呢拿出来看看',)",0.149271,0.850729,0.668287,0
"('人民日报哈哈哈现在看这个名字太讽刺了请你改名字吧改成当官日报帮着当官发言的报纸',)",0.00986715,0.990133,0.978073,0
"('天真的亮了吗',)",0.0540991,0.945901,0.87978,0
"('那为什么不让家长进校园和看孩子这个就有点奇怪还要让其他学生三缄其口',)",0.012417,0.987583,0.972407,0
"('眨眨眼',)",0.987799,0.0122015,0.972886,2
"('不要避重就轻请使用技术手段恢复被删除监控',)",0.00165688,0.998343,0.996318,0
"('连人民日报都这么转发作为一个平民我太心寒了想哭这是法治社会啊法治呢法律是用来保护人民的而不是敷衍人民的',)",4.17432e-05,0.999958,0.999907,0
"('监控放出来',)",0.198159,0.801841,0.559648,0
"('监控为什么缺失请彻查还原真相',)",0.00215299,0.997847,0.995215,0
"('如果毛爷爷还活着看到这种事会心痛的吧很明显不是自杀你们发这样的通告明白为什么很多年轻人不入党了因为资本主义才是头头',)",6.51647e-05,0.999935,0.999855,0
"('成都49中的校训求真求实至善至美',)",0.945626,0.054374,0.879169,2
"('你是人民日报你都为他们说谎那我关注你又有何意义',)",0.0101152,0.989885,0.977522,0
"('人民日报现在就是个笑话',)",0.0757172,0.924283,0.83174,0
"('现在出事了都那么想潦草收场吗这种事情发生不止一次吧国家说要整顿麻烦看看教育行业吧如果学生都是会这样无端就离世一出事学校就擅作主张地自行解决那孩子岂不是被剥夺了人权和生命权家长的权利同样因为没有资本没有背景而被禁锢这样的社会难道就是我们想要看到的吗',)",4.80795e-05,0.999952,0.999893,0
"('就这还是“人民”日报好样的',)",0.138548,0.861452,0.692116,0
"('轻生这话可不能随便说',)",0.254923,0.745077,0.433504,0
"('为什么正好当时的监控看不到为什么不让家长见尸体为什么私自把尸体送到火化场为什么2个小时救护车才到',)",0.00083714,0.999163,0.99814,0
"('那天还跟妈妈说节日快乐晚上人就没了这让家人多痛苦啊为什么有时间空出了问题',)",0.0636666,0.936333,0.858519,0
"('不相信请彻查还原真相',)",0.00287716,0.997123,0.993606,0
"('你们记不记得成都大学党委书记自杀',)",0.017813,0.982187,0.960415,0
"('这就是人民日报复制粘贴心拔凉拔凉的呀',)",0.924682,0.0753179,0.832627,2
"('为什么公安都没有先通报而是你们教育局先发通报；真的人全国人民很怀疑你们的做法呀',)",0.00023633,0.999764,0.999475,0
"('你们官方是不都安排好了统一口径了',)",0.0241487,0.975851,0.946336,0
"('别尬黑摄像头不忍心看到孩子自杀的画面那一刻扭头了',)",0.00200792,0.997992,0.995538,0
"('说是孩子自己轻身的独独那个时间段的监控没有了这合理吗',)",0.0257423,0.974258,0.942795,0
"('完了为什么不让家长进学校为什么不让家长看监控为什么网上曝出来才成立调查组在干嘛去了校长就没责任教育局没责任主管部门没责任藏不住了再来发通告在干嘛去了这就是工作作风',)",2.24135e-06,0.999998,0.999995,0
"('你可是人民日报啊',)",0.279563,0.720437,0.378748,0
"('天下乌鸦一般黑是吗人民日报对你失望了',)",0.000688222,0.999312,0.998471,0
"('你可是人民日报啊成都的教育系统也该扫黑了最近出了多少事了老百姓怨声载道',)",0.0698622,0.930138,0.844751,0
"('建议国家将学校医院等公共区域的监控纳入公安机关天网系统管理',)",0.147078,0.852922,0.673161,0
"('监控呢为什么就那段监控消失为什么不给孩子父母亲看监控为什么学校不经过家长同意直接火化这是一个生命啊也是父母亲的宝贝',)",0.00243729,0.997563,0.994584,0
"('人民日报可真是个好日报毫无官方报纸的权威和严谨怎么不疑惑这个教育局有啥权利定性案件也不质疑这短短几个小时就完成了这么多尸检痕迹对比就完成了学校责任调查就完全确定了是学生个人原因',)",0.00439493,0.995605,0.990233,0
"('好令人寒心啊你身为一个官媒真的是武汉的雨再大也不如四川的天黑',)",0.00025844,0.999742,0.999426,0
"('孩子家长自述出门前还祝妈妈节日快乐到学校就自杀是不是不太合理呢',)",0.201767,0.798233,0.551629,0
"('只希望公布视频给家属别一出事就是视频坏了',)",0.00042839,0.999572,0.999048,0
"('无论如何第一时间为什么不和家长沟通不让家长看孩子行的端走的正学校你们虚什么呢',)",0.000541336,0.999459,0.998797,0
"('为什么评论清一色的他杀论被害妄想症吗',)",0.000207525,0.999792,0.999539,0
"('学校的操作让人怀疑',)",0.0017082,0.998292,0.996204,0
"('大家都在等等看吧就像前几年特别厉害的红黄蓝幼儿园事件又是什么监控问题又是军方背景保护幼儿园欺负老百姓了调查到最后就是家长撒谎而已所以大家先冷静不要一股脑被人带节奏',)",0.00025887,0.999741,0.999425,0
"('人民日报啊你可是人民日报啊怎么就转发一下了事了呢所以丢失的监控呢所以为什么不是警察局发出的通告呢真的太心痛了',)",0.00370353,0.996297,0.99177,0
"('他妈妈不是说前一天才祝她母亲节快乐吗',)",0.104068,0.895932,0.768739,0
"('人民日报希望你能跟进说别的没用监控呢',)",0.0474017,0.952598,0.894663,0
"('如果是自杀学校的一系列行为让人迷惑查一查学校领导吧',)",9.58383e-05,0.999904,0.999787,0
"('合着学校一点责任没有都是学生碰瓷咯脑子有坑吗',)",0.00437019,0.99563,0.990288,0
"('没有证据的屁话我也可以说一大堆',)",0.00108442,0.998916,0.99759,0
"('一句话公布监控',)",0.00238738,0.997613,0.994695,0
"('相信调查组公正客观的调查',)",0.00790073,0.992099,0.982443,0
"('牛逼背后有大靠山啊教育局连夜发通报',)",0.719258,0.280742,0.376129,2
"('个人问题轻生那监控不是就该给家长公示吗且为什么直接把人拉走不提前告知家长还不让其见面呢',)",0.00123326,0.998767,0.997259,0
"('教育确实需要一场改革了现在的教育环境最悲催的是孩子游戏网络饭圈文化辅导班满天飞唯成绩论贩卖焦虑家长焦虑另希望加强监控管理和有关法律制度对那些一出事监控就坏了的有关部门或个人严惩不贷',)",0.000646516,0.999353,0.998563,0
"('我非常不信',)",0.00905494,0.990945,0.979878,0
"('公布监控啊倒是',)",0.00394527,0.996055,0.991233,0
"('逼迫同班同学不准说说了就退学不能高考又是咋回事儿不解释',)",0.000110139,0.99989,0.999755,0
"('你信吗我不信恶魔在人间啊～老百姓就这么被欺诈～这就是这个社会的黑暗',)",0.000113658,0.999886,0.999747,0
"('这个通报人民日报你自己信吗',)",0.00542638,0.994574,0.987941,0
"('人民日报不可以这样',)",0.00451601,0.995484,0.989964,0
"('人民日报的评论区向来是不能看的热评除了蹭热度吃人血馒头的营销号都是些什么没脑子的人直接开始攻击国家了属实给我整笑了',)",0.000538333,0.999462,0.998804,0
"('中国呵呵说多了怕喷',)",0.232014,0.767986,0.484414,0
"('我们都是屁民人命真的不算什么',)",0.00352187,0.996478,0.992174,0
"('这就结束了能服众人吗出了这事教育局它根本就没有主事的权利请公开审理还原真实情况',)",3.21044e-05,0.999968,0.999929,0
"('家长所言是否属实学校做法是否存在问题一句都不提指望大家没脑子糊弄过去就行了',)",0.00040506,0.999595,0.9991,0
"('真有意思没有理由他能去跳楼',)",0.0112173,0.988783,0.975073,0
"('逝者安息',)",0.994784,0.00521606,0.988409,2
"('能说实话吗',)",0.002572,0.997428,0.994284,0
"('这全是官话把监控公布出来',)",0.00253265,0.997467,0.994372,0
"('既然如此校方为何遮遮掩掩呢',)",0.00106993,0.99893,0.997622,0
"('你信吗',)",0.0717104,0.92829,0.840644,0
"('别人发啥你就信啥你没脑子是吧平时批评这个批评那个一到关键时候屁都不放一个',)",0.000147393,0.999853,0.999673,0
"('你觉得合理吗就转发',)",0.134083,0.865917,0.702037,0
"('原来人民日报也会敷衍人对任命如此敷衍',)",0.000587255,0.999413,0.998695,0
"('希望可以公布那段“丢失”的监控录像',)",0.151882,0.848118,0.662485,0
"('想想怎么说',)",0.0470118,0.952988,0.895529,0
"('我只能说人民日报你可真不做人',)",0.000994989,0.999005,0.997789,0
"('就算是官媒还剩多少公信力就算是一个亿的粉丝量不疼不痒的复制粘贴意义又在哪里公布那些存在的疑点给公众一个真相才是一个国家媒体对百姓态度',)",0.0336303,0.96637,0.925266,0
"('以后谁爱生谁生一条生命无缘无故地消逝不如不要把TA带到这个世上来',)",0.00171963,0.99828,0.996179,0
"('少年是未来教育都有黑暗未来如何光明我们只需要清清楚楚明明白白',)",0.676758,0.323242,0.281683,2
"('没起到任何安抚民众的作用反而制造更大的混乱牛你们真会做事这就是维护社会治安的方式',)",0.000333335,0.999667,0.999259,0
"('一个学生的命啊49中真牛逼',)",0.0768332,0.923167,0.829259,0
"('想要服众就公开全部视频回答为什么不让家长见孩子',)",0.000754006,0.999246,0.998325,0
"('哎不想说啥了惨',)",0.00570415,0.994296,0.987324,0
"('现在的监控都这么智能吗情商高的监控不该拍的都没拍吗',)",0.0243717,0.975628,0.945841,0
"('这你也信他咋说你就咋发呗',)",0.00136433,0.998636,0.996968,0
"('笑死呵呵午夜梦回愿你们都心安理得',)",0.0118357,0.988164,0.973699,0
