内容,时间
"很荣幸有机会在试运营期间入园，由于限流1万&#x2F;日，所以整体来说人不算太多，排队时间也不长，即使经典项目基本30-40分钟也够了，排队通道比较长，经典项目即使前面没人走路也至少要20分钟。&#x0A;园区内服务人员都很热情，新开园人又不多，所以环境还算干净整洁。但卫生间稍有点脏，如果以正常开园的客流量，恐怕卫生环境更是有所下降。&#x0A;试运营期间个别项目没开，一天下来所有项目都可以玩完，而且部分项目玩了2次。演出看的比较少，未来水世界还是不错的，但排队时间较长且有有点混乱，有插队现象。&#x0A;APP还不完善，我入园时APP并没有排队时间提醒，后来看的微信小程序，比APP稍微好一些，但信息也不完善，没有各个项目的完整介绍，也没有写身高要求，我是带小孩入园，各项目身高要求也是入园后才了解到的。哈利波特禁忌之旅这类的的要求122cm，霸天虎过山车身高要求132cm,&#x20;我家小孩身高刚好122，除了霸天虎过山车其它项目全部可以玩。&#x0A;园区内吃饭价格还可以，三把扫帚餐厅一大一小300元，还没吃完，没有网传那么夸张，人均150-200左右&#x0A;其它物价比较贵，一张照片108元",2021-09-03 发布点评
11月初去的，避开了开业和国庆人流高峰。各方面体验都很好，用一天就可以基本游玩,2021-11-23 发布点评
非常值得去玩&#x20;优速通YYDS&#x20;还会二刷的,2021-10-25 发布点评
超级好玩，要去必须打卡霸天虎过山车,2021-11-29 发布点评
北京环球影城，值得一玩，目前淡季，票价能接受。开车自驾或坐地铁，都方便的。,2021-11-28 发布点评
北京环球影城，值得一玩，目前淡季，票价能接受。开车自驾或坐地铁，都方便的。,2021-11-28 发布点评
周四去的，但比想象的人多，很多项目排队基本要一个小时吧！九点半到的，排队进大门就要半小时。感觉最好能早点儿到。,2021-11-27 发布点评
还好还好，总体感觉还不错，就是吃饭的地方人太多了。如果园区里多几个餐厅应该会好很多，玩到晚上9点才出门，虽然累，但是该玩的基本上玩了，都很经典，中午吃的三把扫帚，晚上城市大道吃的珍宝海鲜。,2021-10-15 发布点评
非常满意，9月14日官网卡死，其它平台根本抢不到，还是携程最靠谱，门票跟优速通通通有货，以后抢票就认准携程了,2021-10-13 发布点评
趁着人少果断二刷，值得体验,2021-11-13 发布点评
排队太严重，优速通又不卖，里面好多黄牛站着插队，有的还是**，总体来说，园区真棒👏🏻，很值得来，很满意,2021-10-16 发布点评
环球影城很好玩儿，确实是北京最好玩儿的地方，票房虽然贵，但是很值得,2021-09-25 发布点评
暴走一天&#x20;玩了11项&#x20;人山人海,2021-09-21 发布点评
值得玩一次的，385元玩一天。地铁上来就是，不需要开车。尽管没有想象的那么好，但疫情期间人没有那么多，有些热门项目也只需要排二十多分钟的队，推荐,2021-11-29 发布点评
去环球影城有优速通就是完美体验，基本不排队，到了就能玩上，而且能很快刷完项目，很爽。,2021-10-07 发布点评
特地跑北京玩的，携程买票还有优惠，挺不错，里面唯一记得就是排队排队排队，不过环球影城效率挺高，整体不错,2021-10-26 发布点评
黄油啤酒好喝！表演的工作人员都很敬业，感受到欢乐。&#x0A;一些常规的工作人员非常热情周到，让人感受到乐园的快乐！&#x0A;还有一些常规的工作人员，不适合这种给别人带来快乐的工作，他们工作的很不快乐。,2021-11-25 发布点评
以前没玩过主题乐园，没想到很不错！还会再来！服务很好！吃的也不贵啊，干净，味道不错！推荐：三把扫除！,2021-11-04 发布点评
期待已久的环球影城终于打卡了！因为之前孩子自己游玩2次，这次带我一起免了很多坑，最喜欢是火种源和哈利波特，作为哈利波特的忠实粉丝还是没有让我失望，其他的地方只能说玩过一次也就可以了！说实话环球的那种氛围和体验比较迪士尼不是一点点区别，希望经营者更注重一下影城文化的延续和感受，工作人员的亲和力等等太需要提高了！,2021-10-15 发布点评
不出意外十一放了很多人进去，有4，5个游戏不错，哈利，变形金刚，侏罗纪世界和小黄人，其它没一个好玩的，表演除了一个未来水世界其他个人觉得都差，相比起来上海迪士尼好玩的能玩的多了不少，另外游戏排了半天说停就停，园区里吃的东西大多是汉堡真的不爽。,2021-10-04 发布点评
有幸体验环球影城内测，首先要说感觉园区管理有序，工作人员礼貌周到训练有素。再说游乐项目，建议去之前还是要做些攻略，避免跑冤枉路，比如水世界的演出一般要在开演前一小时就去排队，哈利波特区是最火爆的，可以开园直奔禁忌之旅，霸天虎过山车不用早上排，到傍晚排队时间会明显缩短；火种源是本人最喜欢的，一定要去，还有其他地区没有的功夫熊猫园区这些都是必去的，其他就看自己喜好安排了,2021-09-08 发布点评
有幸参与城市大道与园区两次内测！目前只开了一期，所以和其他国家的比感觉园区有点小，如果非要对比那肯定没有大阪的体验感和代入感好，但是这是国内第一个这种形式的主题公园，很值得去体验，而且要给给它包容和提升的空间，园区内的快餐不要有太高的期望，毕竟不是来体验美食的！个人感觉城市大道的餐厅从口味到服务要比园区内的好。地铁八通线、7号线直达。,2021-08-31 发布点评
还是值得去一次的！,2021-11-04 发布点评
早点去，没有优速通和vip就慢慢排队，一天也能玩完，就是累一点，作为通州当地人，以后有机会再去！,2021-10-07 发布点评
除了排队很长时间，其他的都挺好的，哈利波特把我整吐了，太刺激了不适合我，和男朋友走了两万多步，硬是只玩了四个项目，下午四点到的，晚上八点多走的，建议上午去,2021-10-03 发布点评
下雪天去的，很多室内馆，不冷。人少也不用排很久队伍。,2021-11-16 发布点评
高兴&#x20;优先购票权买到了开园日的票！,2021-09-10 发布点评
还可以😌😌…………………………………………………………………………………………………………………………………………………………,2021-11-07 发布点评
非常好的体验&#x20;项目目前不算太多&#x20;园区转起来不累&#x20;男孩子极其喜欢&#x20;各个板块都喜欢,2021-10-02 发布点评
很好玩，感觉没玩够，还想去，早上下雨人多，晚上人少，雨也停了，体验了很多项目，感觉很爽,2021-10-07 发布点评
视觉效果棒急了，以后还会再去提前买个优速通比较爽新开的整体园区效果，不用滤镜都很好看,2021-10-15 发布点评
20号去的，需说下着雨可以人也不多，误打误撞哈利波特居然没有排队，一路很顺利的就进去玩了，玩完顺便在最佳位置看了灯光秀，完美,2021-10-14 发布点评
游乐园环境优美，布局合理，干净整洁，员工热情有礼貌，微笑对待每位游客，纪念品商品丰富多彩，满足不同年龄段的需求，价格偏贵。,2021-10-08 发布点评
开在家门口必须来打卡！身份证入场既方便！,2021-11-14 发布点评
上菜非常快，幸好没有等太久，味道很清爽，一点都不腻，推荐喜欢相似口味的朋友们来！,2021-11-05 发布点评
工作日也很多人，热门项目排队一小时，暴走了两万步，基本玩完了想玩的。哈利波特***、飞跃侏罗纪、侏罗纪大冒险、变形金刚火种源、小黄人闹翻天、未来水世界都不错！,2021-10-20 发布点评
好好玩，乘着工作日去的，排队相对较少，感觉晚上哈利波特园区的***人比较少，我玩了三遍哈哈哈，侏罗纪人多，但是很好玩，基本上项目不多，但是都很能打，尤其是5D电影类，一定要去排队看，超级逼真，很有意思的，还有就是可以提前准备好jk裙，这样会很好搭配巫师袍,2021-10-15 发布点评
从去年就开始期待的北京环球影城，果然没有让人失望，几大主题各有各的乐趣，我最喜欢的是小黄人和哈利波特园区，小黄人真的是萌到炸裂，哈利波特区的禁忌之旅一定要打卡，真的特别好玩，黄油啤酒也一定要喝哦，可能是因为我喜欢甜食，所以并没有感觉黄油啤酒腻，很开心的玩了一整天！！！,2021-10-13 发布点评
北京环球影城不错的选择！国庆节第一天游玩。携程预订非常快。进园后人脸识别，园区内游乐项目很人性化，大中小朋友都有自己的选择。完美的一次出行。,2021-10-02 发布点评
27号人不是很多，前一天听朋友说下午人不多，我们睡了个懒觉，来到园区门口11.50～到6点玩了所有的项目了，算了一下平均排队时间23分钟，不想排队的可以抢优速通&#x0A;餐食我们起的比较晚，没有在园区吃，不知道好不好吃，水10块一瓶，家人想吃好利来的点心🥧买了些点心水果带着，花了25块买水&#x0A;项目感觉都挺不错的，表演也还不错，夜景也很美，还是蛮值得来的,2021-10-01 发布点评
细节做得很用心，最喜欢侏罗纪大冒险，看得出下了很大功夫，功夫熊猫那个漂流里的人物细微之处做得很赞；一期的面积可能比上海迪士尼小1&#x2F;3，目前的游乐项目整体来讲对小朋友很“友好”，大部分都能玩，只是项目总体的数量少了些。,2021-10-01 发布点评
太好玩了，小孩子玩了整整一天，晚上的灯光秀太短太简单不用去看，其它都值得一玩。各个园区都有美食，价格不算贵，太礼品非常贵，给小孩买了一对小黄人的头绳玩偶169元，但谁也不老去玩不是！买就买吧，人生苦短，及时行乐！,2021-10-01 发布点评
感觉还是挺棒的.但是体验也没有什么超出惊喜的那种.感觉跟迪斯尼差不多.因为刚开业.各种设施都非常新.不好的地方就是一直走.一直走.一直排队.一直排队.等你玩完下来真的腿都不是你自己的了.我建议真的可以解决一下走路这个问题.那就真的太棒了.中国环球影城加油.,2021-09-28 发布点评
一家三口出游，期待不很高，本来是有惊喜的，整整一天的游玩感觉都还不错，硬件和景观打造得很不错，软件氛围差点意思，不过觉得刚开园情有可原。&#x0A;但是，晚上观看哈利波特城堡灯光秀的过程几乎把一天的好印象都废掉了，园区在人流疏导和管理上简直匪夷所思，就是个灯光秀而已，是不是非要引起不必要的等待和聚集才能应付，希望园区管理者好好思考思考，现在的管理模式不能说不是最好的选择，只能说简直就是最差的！&#x0A;另外，开放性的秀基本都没有排队看的必要，包括灯光秀和花车表演，都不精彩,2021-09-25 发布点评
哈利波特***、变形金刚火种源争夺战、霸天虎过山车必刷，沉浸式体验，真的很赞！,2021-09-21 发布点评
终于把环球影城刷完了，平日去的，游客人数还可以接受，到关门出来的，除了过山车没胆儿坐，其他大项都刷完了，还有热门项目实现了二刷，就是太累了，感兴趣的别犹豫了！,2021-10-20 发布点评
天气很好&#x20;&#x20;&#x20;景色很美&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;每个主题公园的项目都很刺激&#x20;&#x20;&#x20;周五玩的&#x20;&#x20;&#x20;排队时间不长&#x20;&#x20;&#x20;很值得来玩的地方,2021-10-15 发布点评
优速通太给力&#x20;半天就玩好所有项目&#x20;拥挤排队人群中悠然走过的感觉太棒了🤣🤣🤣,2021-11-29 发布点评
额。忘记有这回事了。没去。还忘退钱了。白瞎。😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2021-11-26 发布点评
想要沉浸式体验这5个乐园吗？想要，随哈利波特飞越城堡，和变形金刚一起战斗，进入小黄人的世界，穿越到恐龙时代，走进功夫熊猫动画片吗？这5个项目你绝对不想错过。,2021-11-12 发布点评
景点体验去过的朋友都评价过了，百闻不如一见，都玩一遍一天时间还是很紧张的。最好选工作日去，人相对少，穿双舒服的鞋子，很多路要重复走的，一天下来2万多步吧。,2021-12-01 发布点评
听说其他平台优速通被退票的很多，携程还是靠谱啊！一定要抢优速通！！！不然精力全部用在排队上了！喜欢环球的各大ip！,2021-09-30 发布点评
